W0621 18:46:18.290000 359090 torch/distributed/run.py:791] 
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] *****************************************
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] *****************************************
Total desired batch size: 524,288
=> calculated gradient accumulation steps: 1
found 99 shards for split train
found 1 shards for split val
Total parameters: 124,475,904
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of decayed parameter tensors: 74, with 124354560 total parametersnum of non-decayed parameter tensors: 122, with 121344 total parameters

num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: Trueusing fused AdamW: True

wandb: Currently logged in as: arinjay-singh (arinjay-singh-northeastern-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.20.1
wandb: Run data is saved locally in /home/ubuntu/llm/wandb/run-20250621_184634-by6p52jo
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wise-sponge-4
wandb: ⭐️ View project at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining
wandb: 🚀 View run at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining/runs/by6p52jo
Wandb logging initialized
Validation loss at step 0: 10.961261749267578
Step 0: loss=10.9660, lr=0.000024, tokens/sec=20918.23, grad_norm=2.8407, duration=25.06s
Step 220: loss=6.6792, lr=0.000097, tokens/sec=1375271.43, grad_norm=0.2724, duration=0.38s
Step 221: loss=6.6453, lr=0.000098, tokens/sec=1380054.66, grad_norm=0.3896, duration=0.38s
Step 222: loss=6.6109, lr=0.000098, tokens/sec=1378780.09, grad_norm=0.2835, duration=0.38s
Step 223: loss=6.6163, lr=0.000099, tokens/sec=1379435.68, grad_norm=0.3572, duration=0.38s
Step 224: loss=6.5321, lr=0.000100, tokens/sec=1382248.48, grad_norm=0.2948, duration=0.38s
Step 225: loss=6.5290, lr=0.000100, tokens/sec=1379187.38, grad_norm=0.2857, duration=0.38s
Step 226: loss=6.5410, lr=0.000101, tokens/sec=1380128.28, grad_norm=0.4037, duration=0.38s
Step 227: loss=6.5439, lr=0.000102, tokens/sec=1382336.24, grad_norm=0.2717, duration=0.38s
Step 228: loss=6.4867, lr=0.000102, tokens/sec=1378472.40, grad_norm=0.3680, duration=0.38s
Step 229: loss=6.5391, lr=0.000103, tokens/sec=1378033.57, grad_norm=0.2671, duration=0.38s
Step 230: loss=6.5375, lr=0.000104, tokens/sec=1378471.53, grad_norm=0.3896, duration=0.38s
Step 231: loss=6.4860, lr=0.000104, tokens/sec=1377309.43, grad_norm=0.2822, duration=0.38s
Step 232: loss=6.4797, lr=0.000105, tokens/sec=1378109.57, grad_norm=0.5767, duration=0.38s
Step 233: loss=6.5076, lr=0.000106, tokens/sec=1380628.25, grad_norm=0.2693, duration=0.38s
Step 234: loss=6.5183, lr=0.000106, tokens/sec=1381037.50, grad_norm=0.3780, duration=0.38s
Step 235: loss=6.5687, lr=0.000107, tokens/sec=1379819.99, grad_norm=0.3024, duration=0.38s
Step 236: loss=6.4908, lr=0.000108, tokens/sec=1379822.59, grad_norm=0.3317, duration=0.38s
Step 237: loss=6.6159, lr=0.000108, tokens/sec=1374372.36, grad_norm=0.2882, duration=0.38s
Step 238: loss=6.6260, lr=0.000109, tokens/sec=1378957.33, grad_norm=0.3348, duration=0.38s
Step 239: loss=6.5665, lr=0.000110, tokens/sec=1378774.90, grad_norm=0.3265, duration=0.38s
Step 240: loss=6.6126, lr=0.000110, tokens/sec=1384837.27, grad_norm=0.3386, duration=0.38s
Step 241: loss=6.6038, lr=0.000111, tokens/sec=1379061.10, grad_norm=0.2913, duration=0.38s
Step 242: loss=6.5944, lr=0.000112, tokens/sec=1378540.67, grad_norm=0.2581, duration=0.38s
Step 243: loss=6.6082, lr=0.000112, tokens/sec=1377053.27, grad_norm=0.3171, duration=0.38s
Step 244: loss=6.5534, lr=0.000113, tokens/sec=1382231.97, grad_norm=0.2996, duration=0.38s
Step 245: loss=6.5924, lr=0.000114, tokens/sec=1377431.07, grad_norm=0.3487, duration=0.38s
Step 246: loss=6.5556, lr=0.000114, tokens/sec=1380093.63, grad_norm=0.3034, duration=0.38s
Step 247: loss=6.6030, lr=0.000115, tokens/sec=1379871.07, grad_norm=0.2784, duration=0.38s
Step 248: loss=6.5026, lr=0.000116, tokens/sec=1383627.84, grad_norm=0.2734, duration=0.38s
Step 249: loss=6.4770, lr=0.000116, tokens/sec=1379721.30, grad_norm=0.2625, duration=0.38s
Validation loss at step 250: 6.4884233474731445
Step 250: loss=6.5616, lr=0.000117, tokens/sec=153935.74, grad_norm=0.2581, duration=3.41s
Step 251: loss=6.5294, lr=0.000118, tokens/sec=1381344.60, grad_norm=0.2488, duration=0.38s
Step 252: loss=6.4798, lr=0.000119, tokens/sec=1378679.81, grad_norm=0.2628, duration=0.38s
Step 253: loss=6.4880, lr=0.000119, tokens/sec=1378864.81, grad_norm=0.2925, duration=0.38s
Step 254: loss=6.4898, lr=0.000120, tokens/sec=1383642.64, grad_norm=0.2530, duration=0.38s
Step 255: loss=6.5187, lr=0.000121, tokens/sec=1382398.81, grad_norm=0.2735, duration=0.38s
Step 256: loss=6.4596, lr=0.000121, tokens/sec=1377463.00, grad_norm=0.3218, duration=0.38s
Step 257: loss=6.5140, lr=0.000122, tokens/sec=1381466.09, grad_norm=0.2990, duration=0.38s
Step 258: loss=6.4780, lr=0.000123, tokens/sec=1378204.58, grad_norm=0.2663, duration=0.38s
Step 259: loss=6.3900, lr=0.000124, tokens/sec=1381060.05, grad_norm=0.3120, duration=0.38s
Step 260: loss=6.4326, lr=0.000124, tokens/sec=1379961.13, grad_norm=0.2588, duration=0.38s
Step 261: loss=6.4042, lr=0.000125, tokens/sec=1379406.26, grad_norm=0.2507, duration=0.38s
Step 262: loss=6.4320, lr=0.000126, tokens/sec=1381478.24, grad_norm=0.3809, duration=0.38s
Step 263: loss=6.4053, lr=0.000126, tokens/sec=1378617.58, grad_norm=0.4148, duration=0.38s
Step 264: loss=6.3526, lr=0.000127, tokens/sec=1377576.90, grad_norm=0.3312, duration=0.38s
Step 265: loss=6.4310, lr=0.000128, tokens/sec=1379604.44, grad_norm=0.3858, duration=0.38s
Step 266: loss=6.3543, lr=0.000129, tokens/sec=1380836.31, grad_norm=0.3201, duration=0.38s
Step 267: loss=6.3848, lr=0.000129, tokens/sec=1378359.21, grad_norm=0.3549, duration=0.38s
Step 268: loss=6.3642, lr=0.000130, tokens/sec=1377664.93, grad_norm=0.3224, duration=0.38s
Step 269: loss=6.3738, lr=0.000131, tokens/sec=1374395.55, grad_norm=0.3221, duration=0.38s
Step 270: loss=6.3649, lr=0.000132, tokens/sec=1377343.07, grad_norm=0.3771, duration=0.38s
Step 271: loss=6.3236, lr=0.000132, tokens/sec=1378502.64, grad_norm=0.3162, duration=0.38s
Step 272: loss=6.3115, lr=0.000133, tokens/sec=1379638.20, grad_norm=0.3128, duration=0.38s
Step 273: loss=6.3144, lr=0.000134, tokens/sec=1375732.59, grad_norm=0.2969, duration=0.38s
Step 274: loss=6.2854, lr=0.000135, tokens/sec=1380599.64, grad_norm=0.2842, duration=0.38s
Step 275: loss=6.2840, lr=0.000135, tokens/sec=1374588.85, grad_norm=0.2824, duration=0.38s
Step 276: loss=6.2793, lr=0.000136, tokens/sec=1373107.40, grad_norm=0.2780, duration=0.38s
Step 277: loss=6.2979, lr=0.000137, tokens/sec=1375040.10, grad_norm=0.3032, duration=0.38s
Step 278: loss=6.3515, lr=0.000138, tokens/sec=1379001.43, grad_norm=0.2525, duration=0.38s
Step 279: loss=6.2996, lr=0.000138, tokens/sec=1375889.25, grad_norm=0.3358, duration=0.38s
Step 280: loss=6.2855, lr=0.000139, tokens/sec=1378974.63, grad_norm=0.3473, duration=0.38s
Step 281: loss=6.3199, lr=0.000140, tokens/sec=1378378.22, grad_norm=0.4400, duration=0.38s
Step 282: loss=6.3852, lr=0.000141, tokens/sec=1373157.13, grad_norm=0.4551, duration=0.38s
Step 283: loss=6.4210, lr=0.000141, tokens/sec=1378704.88, grad_norm=0.4313, duration=0.38s
Step 284: loss=6.4182, lr=0.000142, tokens/sec=1375591.46, grad_norm=0.3453, duration=0.38s
Step 285: loss=6.4404, lr=0.000143, tokens/sec=1380341.39, grad_norm=0.3742, duration=0.38s
Step 286: loss=6.3900, lr=0.000144, tokens/sec=1380149.07, grad_norm=0.3945, duration=0.38s
Step 287: loss=6.3911, lr=0.000144, tokens/sec=1376986.01, grad_norm=0.5887, duration=0.38s
Step 288: loss=6.4075, lr=0.000145, tokens/sec=1377851.39, grad_norm=0.5771, duration=0.38s
Step 289: loss=6.3963, lr=0.000146, tokens/sec=1380084.11, grad_norm=0.3513, duration=0.38s
Step 290: loss=6.4024, lr=0.000147, tokens/sec=1379605.31, grad_norm=0.3322, duration=0.38s
Step 291: loss=6.3729, lr=0.000148, tokens/sec=1380350.06, grad_norm=0.5741, duration=0.38s
Step 292: loss=6.3340, lr=0.000148, tokens/sec=1383270.13, grad_norm=0.3680, duration=0.38s
Step 293: loss=6.2607, lr=0.000149, tokens/sec=1382858.68, grad_norm=0.4007, duration=0.38s
Step 294: loss=6.3714, lr=0.000150, tokens/sec=1380130.88, grad_norm=0.3512, duration=0.38s
Step 295: loss=6.3423, lr=0.000151, tokens/sec=1381680.49, grad_norm=0.3003, duration=0.38s
Step 296: loss=6.3267, lr=0.000151, tokens/sec=1375723.99, grad_norm=0.3520, duration=0.38s
Step 297: loss=6.2785, lr=0.000152, tokens/sec=1379306.76, grad_norm=0.2930, duration=0.38s
Step 298: loss=6.3373, lr=0.000153, tokens/sec=1376371.51, grad_norm=0.2897, duration=0.38s
Step 299: loss=6.3795, lr=0.000154, tokens/sec=1378763.66, grad_norm=0.3711, duration=0.38s
Step 300/19073 (1.6%), Elapsed time: 141.57s, Steps per hour: 7628.65, Estimated hours remaining: 2.46
Step 300: loss=6.2966, lr=0.000155, tokens/sec=1381646.63, grad_norm=0.3168, duration=0.38s
Step 301: loss=6.2915, lr=0.000155, tokens/sec=1377153.31, grad_norm=0.3776, duration=0.38s
Step 302: loss=6.2938, lr=0.000156, tokens/sec=1378694.51, grad_norm=0.3343, duration=0.38s
Step 303: loss=6.2923, lr=0.000157, tokens/sec=1381899.29, grad_norm=0.3396, duration=0.38s
Step 304: loss=6.3590, lr=0.000158, tokens/sec=1380996.74, grad_norm=0.3118, duration=0.38s
Step 305: loss=6.2813, lr=0.000159, tokens/sec=1379715.24, grad_norm=0.3389, duration=0.38s
Step 306: loss=6.2252, lr=0.000159, tokens/sec=1375169.94, grad_norm=0.3818, duration=0.38s
Step 307: loss=6.1971, lr=0.000160, tokens/sec=1376323.27, grad_norm=0.3110, duration=0.38s
Step 308: loss=6.2457, lr=0.000161, tokens/sec=1381832.43, grad_norm=0.3157, duration=0.38s
Step 309: loss=6.2378, lr=0.000162, tokens/sec=1376631.72, grad_norm=0.2956, duration=0.38s
Step 310: loss=6.2078, lr=0.000163, tokens/sec=1374221.19, grad_norm=0.3430, duration=0.38s
Step 311: loss=6.2106, lr=0.000163, tokens/sec=1373693.24, grad_norm=0.3411, duration=0.38s
Step 312: loss=6.1561, lr=0.000164, tokens/sec=1377766.79, grad_norm=0.3302, duration=0.38s
Step 313: loss=6.2516, lr=0.000165, tokens/sec=1370995.46, grad_norm=0.4204, duration=0.38s
Step 314: loss=6.2026, lr=0.000166, tokens/sec=1378874.32, grad_norm=0.3470, duration=0.38s
Step 315: loss=6.2188, lr=0.000167, tokens/sec=1377588.99, grad_norm=0.3727, duration=0.38s
Step 316: loss=6.2101, lr=0.000168, tokens/sec=1384841.63, grad_norm=0.3137, duration=0.38s
Step 317: loss=6.1451, lr=0.000168, tokens/sec=1376214.74, grad_norm=0.3759, duration=0.38s
Step 318: loss=6.1395, lr=0.000169, tokens/sec=1379240.15, grad_norm=0.3067, duration=0.38s
Step 319: loss=6.1473, lr=0.000170, tokens/sec=1378094.02, grad_norm=0.2773, duration=0.38s
Step 320: loss=6.1829, lr=0.000171, tokens/sec=1381539.87, grad_norm=0.3963, duration=0.38s
Step 321: loss=6.1670, lr=0.000172, tokens/sec=1381391.46, grad_norm=0.5261, duration=0.38s
Step 322: loss=6.1409, lr=0.000173, tokens/sec=1377139.51, grad_norm=0.4897, duration=0.38s
Step 323: loss=6.0755, lr=0.000173, tokens/sec=1377707.23, grad_norm=0.3735, duration=0.38s
Step 324: loss=6.1216, lr=0.000174, tokens/sec=1382242.40, grad_norm=0.4162, duration=0.38s
Step 325: loss=6.1516, lr=0.000175, tokens/sec=1378649.56, grad_norm=0.5190, duration=0.38s
Step 326: loss=6.1184, lr=0.000176, tokens/sec=1375977.93, grad_norm=0.3225, duration=0.38s
Step 327: loss=6.1436, lr=0.000177, tokens/sec=1377125.71, grad_norm=0.4347, duration=0.38s
Step 328: loss=6.1655, lr=0.000178, tokens/sec=1378691.05, grad_norm=0.4248, duration=0.38s
Step 329: loss=6.2003, lr=0.000178, tokens/sec=1379802.67, grad_norm=0.3937, duration=0.38s
Step 330: loss=6.3008, lr=0.000179, tokens/sec=1381466.09, grad_norm=0.4376, duration=0.38s
Step 331: loss=6.1823, lr=0.000180, tokens/sec=1376954.97, grad_norm=0.4760, duration=0.38s
Step 332: loss=6.2584, lr=0.000181, tokens/sec=1378486.22, grad_norm=0.4692, duration=0.38s
Step 333: loss=6.2142, lr=0.000182, tokens/sec=1380225.30, grad_norm=0.5725, duration=0.38s
Step 334: loss=6.1941, lr=0.000183, tokens/sec=1382504.84, grad_norm=0.4380, duration=0.38s
Step 335: loss=6.2284, lr=0.000183, tokens/sec=1377911.82, grad_norm=0.4567, duration=0.38s
Step 336: loss=6.2124, lr=0.000184, tokens/sec=1379114.73, grad_norm=0.3171, duration=0.38s
Step 337: loss=6.2280, lr=0.000185, tokens/sec=1376987.74, grad_norm=0.3924, duration=0.38s
Step 338: loss=6.2530, lr=0.000186, tokens/sec=1374756.42, grad_norm=0.3110, duration=0.38s
Step 339: loss=6.1943, lr=0.000187, tokens/sec=1381743.87, grad_norm=0.3505, duration=0.38s
Step 340: loss=6.2015, lr=0.000188, tokens/sec=1376206.13, grad_norm=0.2966, duration=0.38s
Step 341: loss=6.1363, lr=0.000189, tokens/sec=1377929.95, grad_norm=0.3180, duration=0.38s
Step 342: loss=6.1695, lr=0.000189, tokens/sec=1375928.86, grad_norm=0.3389, duration=0.38s
Step 343: loss=6.1987, lr=0.000190, tokens/sec=1378441.29, grad_norm=0.2949, duration=0.38s
Step 344: loss=6.1220, lr=0.000191, tokens/sec=1378551.90, grad_norm=0.4626, duration=0.38s
Step 345: loss=6.1169, lr=0.000192, tokens/sec=1375652.56, grad_norm=0.5096, duration=0.38s
Step 346: loss=6.1885, lr=0.000193, tokens/sec=1378316.88, grad_norm=0.3986, duration=0.38s
Step 347: loss=6.2098, lr=0.000194, tokens/sec=1374508.95, grad_norm=0.3676, duration=0.38s
Step 348: loss=6.2196, lr=0.000195, tokens/sec=1379208.14, grad_norm=0.3453, duration=0.38s
Step 349: loss=6.1256, lr=0.000195, tokens/sec=1378103.52, grad_norm=0.4220, duration=0.38s
Step 350: loss=6.1049, lr=0.000196, tokens/sec=1378624.50, grad_norm=0.3934, duration=0.38s
Step 351: loss=6.1666, lr=0.000197, tokens/sec=1378463.76, grad_norm=0.3808, duration=0.38s
Step 352: loss=6.0761, lr=0.000198, tokens/sec=1379745.53, grad_norm=0.3854, duration=0.38s
Step 353: loss=6.0502, lr=0.000199, tokens/sec=1374896.53, grad_norm=0.3281, duration=0.38s
Step 354: loss=6.0653, lr=0.000200, tokens/sec=1380841.52, grad_norm=0.3863, duration=0.38s
Step 355: loss=6.0548, lr=0.000201, tokens/sec=1382032.17, grad_norm=0.3354, duration=0.38s
Step 356: loss=6.0025, lr=0.000202, tokens/sec=1374413.59, grad_norm=0.3835, duration=0.38s
Step 357: loss=6.0530, lr=0.000202, tokens/sec=1377751.25, grad_norm=0.3199, duration=0.38s
Step 358: loss=6.0632, lr=0.000203, tokens/sec=1374037.44, grad_norm=0.3687, duration=0.38s
Step 359: loss=6.0522, lr=0.000204, tokens/sec=1376728.25, grad_norm=0.4194, duration=0.38s
Step 360: loss=6.0486, lr=0.000205, tokens/sec=1375463.26, grad_norm=0.4667, duration=0.38s
Step 361: loss=6.0661, lr=0.000206, tokens/sec=1376911.87, grad_norm=0.4778, duration=0.38s
Step 362: loss=6.0442, lr=0.000207, tokens/sec=1379038.62, grad_norm=0.5805, duration=0.38s
Step 363: loss=6.0133, lr=0.000208, tokens/sec=1379388.09, grad_norm=0.4108, duration=0.38s
Step 364: loss=5.9771, lr=0.000209, tokens/sec=1376128.62, grad_norm=0.4534, duration=0.38s
Step 365: loss=6.0282, lr=0.000210, tokens/sec=1374687.67, grad_norm=0.4494, duration=0.38s
Step 366: loss=5.9941, lr=0.000210, tokens/sec=1375133.83, grad_norm=0.4896, duration=0.38s
Step 367: loss=6.0014, lr=0.000211, tokens/sec=1375589.74, grad_norm=0.5436, duration=0.38s
Step 368: loss=5.9601, lr=0.000212, tokens/sec=1372584.59, grad_norm=0.4037, duration=0.38s
Step 369: loss=5.9574, lr=0.000213, tokens/sec=1375306.69, grad_norm=0.4231, duration=0.38s
Step 370: loss=5.9357, lr=0.000214, tokens/sec=1374345.73, grad_norm=0.4566, duration=0.38s
Step 371: loss=5.9802, lr=0.000215, tokens/sec=1379113.86, grad_norm=0.4850, duration=0.38s
Step 372: loss=5.9691, lr=0.000216, tokens/sec=1377074.83, grad_norm=0.5618, duration=0.38s
Step 373: loss=5.9720, lr=0.000217, tokens/sec=1377810.81, grad_norm=0.4513, duration=0.38s
Step 374: loss=6.0134, lr=0.000218, tokens/sec=1375506.27, grad_norm=0.4911, duration=0.38s
Step 375: loss=6.0447, lr=0.000218, tokens/sec=1373948.15, grad_norm=0.3765, duration=0.38s
Step 376: loss=6.0673, lr=0.000219, tokens/sec=1377842.75, grad_norm=0.4769, duration=0.38s
Step 377: loss=6.1480, lr=0.000220, tokens/sec=1375415.08, grad_norm=0.3716, duration=0.38s
Step 378: loss=6.0530, lr=0.000221, tokens/sec=1377264.57, grad_norm=0.5349, duration=0.38s
Step 379: loss=6.0625, lr=0.000222, tokens/sec=1378582.15, grad_norm=0.5312, duration=0.38s
Step 380: loss=6.0901, lr=0.000223, tokens/sec=1378054.30, grad_norm=0.5927, duration=0.38s
Step 381: loss=6.1164, lr=0.000224, tokens/sec=1374952.41, grad_norm=0.5774, duration=0.38s
Step 382: loss=6.0345, lr=0.000225, tokens/sec=1380506.04, grad_norm=0.4559, duration=0.38s
Step 383: loss=6.1006, lr=0.000226, tokens/sec=1373815.97, grad_norm=0.4724, duration=0.38s
Step 384: loss=6.0671, lr=0.000227, tokens/sec=1372646.27, grad_norm=0.4841, duration=0.38s
Step 385: loss=6.0687, lr=0.000227, tokens/sec=1375275.73, grad_norm=0.4163, duration=0.38s
Step 386: loss=6.1113, lr=0.000228, tokens/sec=1377120.54, grad_norm=0.4526, duration=0.38s
Step 387: loss=6.0686, lr=0.000229, tokens/sec=1372930.80, grad_norm=0.4145, duration=0.38s
Step 388: loss=6.0694, lr=0.000230, tokens/sec=1375810.92, grad_norm=0.3989, duration=0.38s
Step 389: loss=6.0200, lr=0.000231, tokens/sec=1381444.40, grad_norm=0.4234, duration=0.38s
Step 390: loss=6.0743, lr=0.000232, tokens/sec=1376153.59, grad_norm=0.3554, duration=0.38s
Step 391: loss=6.0308, lr=0.000233, tokens/sec=1377881.60, grad_norm=0.3870, duration=0.38s
Step 392: loss=5.9897, lr=0.000234, tokens/sec=1378798.24, grad_norm=0.4332, duration=0.38s
Step 393: loss=6.0101, lr=0.000235, tokens/sec=1371624.00, grad_norm=0.3626, duration=0.38s
Step 394: loss=5.9844, lr=0.000236, tokens/sec=1379049.00, grad_norm=0.3867, duration=0.38s
Step 395: loss=6.0055, lr=0.000237, tokens/sec=1375243.04, grad_norm=0.4934, duration=0.38s
Step 396: loss=6.1807, lr=0.000238, tokens/sec=1376925.66, grad_norm=0.7041, duration=0.38s
Step 397: loss=6.0145, lr=0.000238, tokens/sec=1377277.51, grad_norm=0.9096, duration=0.38s
Step 398: loss=6.0505, lr=0.000239, tokens/sec=1379273.89, grad_norm=0.5574, duration=0.38s
Step 399: loss=5.9955, lr=0.000240, tokens/sec=1377602.79, grad_norm=0.8219, duration=0.38s
Step 400/19073 (2.1%), Elapsed time: 179.73s, Steps per hour: 8011.83, Estimated hours remaining: 2.33
Step 400: loss=6.0077, lr=0.000241, tokens/sec=1376900.66, grad_norm=0.5773, duration=0.38s
Step 401: loss=5.9691, lr=0.000242, tokens/sec=1376262.11, grad_norm=0.5884, duration=0.38s
Step 402: loss=5.9750, lr=0.000243, tokens/sec=1376164.79, grad_norm=0.5869, duration=0.38s
Step 403: loss=5.9800, lr=0.000244, tokens/sec=1377180.05, grad_norm=0.5852, duration=0.38s
Step 404: loss=5.9333, lr=0.000245, tokens/sec=1374663.61, grad_norm=0.5916, duration=0.38s
Step 405: loss=5.8966, lr=0.000246, tokens/sec=1381318.57, grad_norm=0.6321, duration=0.38s
Step 406: loss=5.9055, lr=0.000247, tokens/sec=1378375.62, grad_norm=0.5603, duration=0.38s
Step 407: loss=5.8577, lr=0.000248, tokens/sec=1377816.85, grad_norm=0.5856, duration=0.38s
Step 408: loss=5.8952, lr=0.000249, tokens/sec=1373896.65, grad_norm=0.4850, duration=0.38s
Step 409: loss=5.8519, lr=0.000250, tokens/sec=1375740.34, grad_norm=0.5039, duration=0.38s
Step 410: loss=5.9809, lr=0.000250, tokens/sec=1380065.05, grad_norm=0.5530, duration=0.38s
Step 411: loss=5.9131, lr=0.000251, tokens/sec=1377180.91, grad_norm=0.6991, duration=0.38s
Step 412: loss=5.8827, lr=0.000252, tokens/sec=1375407.34, grad_norm=0.6774, duration=0.38s
Step 413: loss=5.9359, lr=0.000253, tokens/sec=1377961.90, grad_norm=0.8167, duration=0.38s
Step 414: loss=5.8403, lr=0.000254, tokens/sec=1375782.51, grad_norm=0.5346, duration=0.38s
Step 415: loss=5.7963, lr=0.000255, tokens/sec=1379940.34, grad_norm=0.4598, duration=0.38s
Step 416: loss=5.8921, lr=0.000256, tokens/sec=1377183.50, grad_norm=0.4397, duration=0.38s
Step 417: loss=5.8241, lr=0.000257, tokens/sec=1377717.58, grad_norm=0.5105, duration=0.38s
Step 418: loss=5.7714, lr=0.000258, tokens/sec=1379172.68, grad_norm=0.4703, duration=0.38s
Step 419: loss=5.8406, lr=0.000259, tokens/sec=1377387.07, grad_norm=0.4500, duration=0.38s
Step 420: loss=5.8152, lr=0.000260, tokens/sec=1380884.00, grad_norm=0.4374, duration=0.38s
Step 421: loss=5.7936, lr=0.000261, tokens/sec=1377892.83, grad_norm=0.5426, duration=0.38s
Step 422: loss=5.7661, lr=0.000262, tokens/sec=1378786.14, grad_norm=0.4617, duration=0.38s
Step 423: loss=5.8380, lr=0.000263, tokens/sec=1379808.73, grad_norm=0.4747, duration=0.38s
Step 424: loss=5.8755, lr=0.000263, tokens/sec=1376367.20, grad_norm=0.4836, duration=0.38s
Step 425: loss=5.8428, lr=0.000264, tokens/sec=1379559.43, grad_norm=0.4571, duration=0.38s
Step 426: loss=5.8323, lr=0.000265, tokens/sec=1378044.80, grad_norm=0.4828, duration=0.38s
Step 427: loss=5.9492, lr=0.000266, tokens/sec=1380112.69, grad_norm=0.5322, duration=0.38s
Step 428: loss=5.9553, lr=0.000267, tokens/sec=1379590.59, grad_norm=0.7700, duration=0.38s
Step 429: loss=5.9038, lr=0.000268, tokens/sec=1381728.24, grad_norm=0.9526, duration=0.38s
Step 430: loss=5.9390, lr=0.000269, tokens/sec=1377585.53, grad_norm=0.5483, duration=0.38s
Step 431: loss=5.9212, lr=0.000270, tokens/sec=1376727.39, grad_norm=0.6597, duration=0.38s
Step 432: loss=5.9847, lr=0.000271, tokens/sec=1375598.34, grad_norm=0.5952, duration=0.38s
Step 433: loss=5.9121, lr=0.000272, tokens/sec=1377489.75, grad_norm=0.6978, duration=0.38s
Step 434: loss=5.8741, lr=0.000273, tokens/sec=1377288.73, grad_norm=0.7154, duration=0.38s
Step 435: loss=5.9033, lr=0.000274, tokens/sec=1375989.12, grad_norm=0.6161, duration=0.38s
Step 436: loss=5.8956, lr=0.000275, tokens/sec=1375410.78, grad_norm=0.5613, duration=0.38s
Step 437: loss=5.9117, lr=0.000276, tokens/sec=1376757.56, grad_norm=0.5715, duration=0.38s
Step 438: loss=5.8181, lr=0.000277, tokens/sec=1378997.11, grad_norm=0.5551, duration=0.38s
Step 439: loss=5.8565, lr=0.000278, tokens/sec=1378890.75, grad_norm=0.7461, duration=0.38s
Step 440: loss=5.8702, lr=0.000279, tokens/sec=1382161.60, grad_norm=0.6941, duration=0.38s
Step 441: loss=5.8374, lr=0.000279, tokens/sec=1378358.35, grad_norm=0.6791, duration=0.38s
Step 442: loss=5.8336, lr=0.000280, tokens/sec=1378193.35, grad_norm=0.6098, duration=0.38s
Step 443: loss=5.8483, lr=0.000281, tokens/sec=1377690.83, grad_norm=0.5184, duration=0.38s
Step 444: loss=5.8292, lr=0.000282, tokens/sec=1379232.36, grad_norm=0.5161, duration=0.38s
Step 445: loss=5.8612, lr=0.000283, tokens/sec=1381174.55, grad_norm=0.4794, duration=0.38s
Step 446: loss=5.8149, lr=0.000284, tokens/sec=1380042.53, grad_norm=0.4994, duration=0.38s
Step 447: loss=5.8479, lr=0.000285, tokens/sec=1377923.05, grad_norm=0.4705, duration=0.38s
Step 448: loss=5.8061, lr=0.000286, tokens/sec=1376400.80, grad_norm=0.5006, duration=0.38s
Step 449: loss=5.7663, lr=0.000287, tokens/sec=1379166.62, grad_norm=0.6571, duration=0.38s
Step 450: loss=5.7623, lr=0.000288, tokens/sec=1381660.52, grad_norm=0.7595, duration=0.38s
Step 451: loss=5.7942, lr=0.000289, tokens/sec=1378659.93, grad_norm=0.9739, duration=0.38s
Step 452: loss=5.7658, lr=0.000290, tokens/sec=1379414.92, grad_norm=0.7034, duration=0.38s
Step 453: loss=5.7674, lr=0.000291, tokens/sec=1377615.74, grad_norm=0.7249, duration=0.38s
Step 454: loss=5.7444, lr=0.000292, tokens/sec=1379132.02, grad_norm=0.8628, duration=0.38s
Step 455: loss=5.7805, lr=0.000293, tokens/sec=1377869.52, grad_norm=0.5188, duration=0.38s
Step 456: loss=5.6959, lr=0.000294, tokens/sec=1377705.50, grad_norm=0.5190, duration=0.38s
Step 457: loss=5.7147, lr=0.000295, tokens/sec=1379898.78, grad_norm=0.5806, duration=0.38s
Step 458: loss=5.7523, lr=0.000296, tokens/sec=1378646.97, grad_norm=0.5691, duration=0.38s
Step 459: loss=5.7432, lr=0.000297, tokens/sec=1381604.10, grad_norm=0.5540, duration=0.38s
